DATEEND,TIMESTART,TIMEEND,ADDRESS,CODE_DEFINED,ARREST,LARCENYCODE,OBJECTID
2022/06/25 00:00:00+00,2330,2330,100 FARMER ST,ROBBERY,,All Other,129027
2022/06/25 00:00:00+00,0000,0000,100 OAK ST,MV THEFT,,Motor Vehicle,129028
2022/06/25 00:00:00+00,1036,1036,100 ORLANDO AV,MV THEFT,Yes,Motor Vehicle,129029
2022/06/25 00:00:00+00,0805,0806,100 WENTE TER,AGGRAVATED ASSAULT,Yes,,129030
2022/06/25 00:00:00+00,0550,0555,1000 BUTTERNUT ST,BURGLARY,,,129031
2022/06/25 00:00:00+00,2130,2130,1000 STOLP AV,MV THEFT,,Motor Vehicle,129032
2022/06/25 00:00:00+00,0020,0020,2000 LODI ST,ROBBERY,,Pocket Picking,129033
2022/06/25 00:00:00+00,2300,2300,300 COURT ST,LARCENY,,From Motor Vehicle,129034
2022/06/25 00:00:00+00,1100,1100,300 W  BRIGHTON AV,LARCENY,,All Other,129035
2022/06/25 00:00:00+00,1716,1716,600 BUTTERNUT ST,LARCENY,Yes,,129036
2022/06/25 00:00:00+00,1830,0930,700 STINARD AV,BURGLARY,,From Building,129037
2022/06/25 00:00:00+00,2035,2037,800 WOLF ST,ROBBERY,,Motor Vehicle,129038
2022/06/25 00:00:00+00,0730,0730,900 BELLEVUE AV,AGGRAVATED ASSAULT,Yes,,129039
2022/06/24 00:00:00+00,1300,1300,1 DESTINY USA DR,LARCENY,,From Motor Vehicle,129040
2022/06/24 00:00:00+00,0300,0400,100 CULBERT ST,LARCENY,,All Other,129041
2022/06/24 00:00:00+00,2130,0530,100 E  CHELTENHAM RD,MV THEFT,,Motor Vehicle,129042
2022/06/24 00:00:00+00,2340,2340,100 E  GENESEE ST,AGGRAVATED ASSAULT,,,129043
2022/06/24 00:00:00+00,2317,2317,100 SEYMOUR ST,BURGLARY,Yes,From Building,129044
2022/06/24 00:00:00+00,0155,0155,100 SEYMOUR ST,BURGLARY,,,129045
2022/06/24 00:00:00+00,1345,1345,1400 MIDLAND AV,MURDER,,,129046
2022/06/24 00:00:00+00,0530,0546,300 GREEN ST,AGGRAVATED ASSAULT,,,129047
2022/06/24 00:00:00+00,0533,0533,300 W  FAYETTE ST,BURGLARY,Yes,From Building,129048
2022/06/24 00:00:00+00,1010,1011,400 VAN BUREN ST,LARCENY,,From Motor Vehicle,129049
2022/06/24 00:00:00+00,0900,1200,500 CATHERINE ST,MV THEFT,Yes,Motor Vehicle,129050
2022/06/24 00:00:00+00,0000,0700,900 JAMES ST,LARCENY,,,129051
2022/06/24 00:00:00+00,2300,0100,900 JAMES ST,LARCENY,,From Motor Vehicle,129052
2022/06/23 00:00:00+00,1432,1432,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,129053
2022/06/23 00:00:00+00,1249,1249,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,129054
2022/06/23 00:00:00+00,2115,2119,100 CULBERT ST,AGGRAVATED ASSAULT,,,129055
2022/06/23 00:00:00+00,2258,2258,100 RICHMOND AV,LARCENY,,From Motor Vehicle,129056
2022/06/23 00:00:00+00,2101,2101,1300 S  STATE ST,AGGRAVATED ASSAULT,,,129057
2022/06/23 00:00:00+00,1130,1202,300 N  SALINA ST,LARCENY,,All Other,129058
2022/06/23 00:00:00+00,1200,0730,300 WADSWORTH ST,BURGLARY,,From Building,129059
2022/06/23 00:00:00+00,1352,1352,400 BRATTLE RD,BURGLARY,,From Building,129060
2022/06/23 00:00:00+00,1052,1052,600 SOUTH,LARCENY,Yes,Unknown,129061
2022/06/23 00:00:00+00,1615,1615,700 W  GENESEE ST,AGGRAVATED ASSAULT,,,129062
2022/06/23 00:00:00+00,1300,1620,800 DANFORTH ST,BURGLARY,,,129063
2022/06/23 00:00:00+00,0115,0115,800 OAK ST,ROBBERY,,Motor Vehicle,129064
2022/06/22 00:00:00+00,1700,1730,1 DESTINY USA DR,LARCENY,,All Other,129065
2022/06/22 00:00:00+00,1114,1114,1 DESTINY USA DR,LARCENY,,Shoplifting,129066
2022/06/22 00:00:00+00,2200,2215,100 CARBON ST,AGGRAVATED ASSAULT,,,129067
2022/06/22 00:00:00+00,1056,1625,100 RONEY LN,BURGLARY,Yes,All Other,129068
2022/06/22 00:00:00+00,2200,0700,100 STRONG AV,BURGLARY,,From Building,129069
2022/06/22 00:00:00+00,1637,1637,1100 S  SALINA ST,AGGRAVATED ASSAULT,,,129070
2022/06/22 00:00:00+00,0202,0202,200 BRIGGS ST,BURGLARY,,,129071
2022/06/22 00:00:00+00,0019,0019,200 HOEFLER ST,AGGRAVATED ASSAULT,,,129072
2022/06/22 00:00:00+00,1805,1805,200 LATTER DR,MV THEFT,,Motor Vehicle,129073
2022/06/22 00:00:00+00,1345,1345,200 POLK ST,AGGRAVATED ASSAULT,,,129074
2022/06/22 00:00:00+00,1928,1928,2800 S  SALINA ST,LARCENY,,Shoplifting,129075
2022/06/22 00:00:00+00,2030,2030,300 UNION PL,AGGRAVATED ASSAULT,Yes,,129076
2022/06/22 00:00:00+00,0200,0231,400 BOYDEN ST,LARCENY,,All Other,129077
2022/06/22 00:00:00+00,0307,0307,400 GRANT BLVD,AGGRAVATED ASSAULT,Yes,,129078
2022/06/22 00:00:00+00,2030,2030,400 HARVARD PL,LARCENY,,,129079
2022/06/22 00:00:00+00,0420,0420,400 S  SALINA ST,BURGLARY,,From Building,129080
2022/06/22 00:00:00+00,2230,0215,400 W  ONONDAGA ST,BURGLARY,,From Building,129081
2022/06/22 00:00:00+00,1508,1508,4600 S  SALINA ST,AGGRAVATED ASSAULT,,,129082
2022/06/22 00:00:00+00,0200,0200,500 KENSINGTON RD,BURGLARY,,All Other,129083
2022/06/22 00:00:00+00,0050,0050,600 VINE ST,MV THEFT,,Motor Vehicle,129084
2022/06/22 00:00:00+00,0437,0442,600 WOLF ST,BURGLARY,,From Building,129085
2022/06/22 00:00:00+00,1113,1113,700 FIRST NORTH ST,LARCENY,Yes,Shoplifting,129086
2022/06/22 00:00:00+00,0800,1600,900 E  BRIGHTON AV,BURGLARY,,All Other,129087
2022/06/22 00:00:00+00,2355,0053,900 EUCLID AV,BURGLARY,,From Building,129088
2022/06/22 00:00:00+00,2030,2030,900 LANCASTER AV,MV THEFT,,,129089
2022/06/21 00:00:00+00,0430,2354,100 BALLANTYNE RD,AGGRAVATED ASSAULT,,All Other,129090
2022/06/21 00:00:00+00,1800,0900,100 LAFAYETTE RD,LARCENY,,All Other,129091
2022/06/21 00:00:00+00,2055,0603,100 LAFAYETTE RD,LARCENY,,All Other,129092
2022/06/21 00:00:00+00,2000,1438,100 LAFAYETTE RD,LARCENY,,All Other,129093
2022/06/21 00:00:00+00,2050,2059,100 POND ST,LARCENY,,All Other,129094
2022/06/21 00:00:00+00,0000,1300,100 SABINE ST,MV THEFT,,Motor Vehicle,129095
2022/06/21 00:00:00+00,0000,1300,100 SABINE ST,MV THEFT,,Motor Vehicle,129096
2022/06/21 00:00:00+00,0500,2200,100 WOOD AV,BURGLARY,,From Building,129097
2022/06/21 00:00:00+00,1145,0001,1000 W  GENESEE ST,MV THEFT,,Motor Vehicle,129098
2022/06/21 00:00:00+00,0348,0348,1100 BUTTERNUT ST,AGGRAVATED ASSAULT,,,129099
2022/06/21 00:00:00+00,0252,0830,200 LAFAYETTE RD,MV THEFT,,Motor Vehicle,129100
2022/06/21 00:00:00+00,1538,1538,200 LANDON AV,AGGRAVATED ASSAULT,Yes,,129101
2022/06/21 00:00:00+00,1333,1333,2700 S  SALINA ST,LARCENY,,Shoplifting,129102
2022/06/21 00:00:00+00,0930,1030,300 HAWLEY AV,MV THEFT,Yes,Motor Vehicle,129103
2022/06/21 00:00:00+00,1827,1827,300 SIXTH NORTH ST,MV THEFT,,Of MV Parts/Accessories,129104
2022/06/21 00:00:00+00,1520,1520,400 GIFFORD ST,BURGLARY,Yes,,129105
2022/06/21 00:00:00+00,1807,1807,4100 S  SALINA ST,LARCENY,,All Other,129106
2022/06/21 00:00:00+00,1400,1400,800 HIGHLAND ST,LARCENY,,From Building,129107
2022/06/21 00:00:00+00,0620,0620,900 JAMES ST,LARCENY,Yes,,129108
2022/06/20 00:00:00+00,1546,1546,1 DESTINY USA DR,LARCENY,Yes,Shoplifting,129109
2022/06/20 00:00:00+00,1659,1659,1 DESTINY USA DR,LARCENY,,,129110
2022/06/20 00:00:00+00,1634,1634,100 CORAL AV,AGGRAVATED ASSAULT,Yes,,129111
2022/06/20 00:00:00+00,0540,0552,100 E  WATER ST,BURGLARY,,From Building,129112
2022/06/20 00:00:00+00,1530,1542,100 LAFAYETTE RD,LARCENY,,From Motor Vehicle,129113
2022/06/20 00:00:00+00,0000,0900,100 LAFAYETTE RD,LARCENY,,From Motor Vehicle,129114
2022/06/20 00:00:00+00,2220,2229,100 PECK AV,AGGRAVATED ASSAULT,Yes,,129115
2022/06/20 00:00:00+00,2200,0200,100 SYRACUSE ST,BURGLARY,,From Building,129116
2022/06/20 00:00:00+00,1245,1245,1000 E  GENESEE ST,LARCENY,,All Other,129117
2022/06/20 00:00:00+00,1500,0730,1300 W  FAYETTE ST,LARCENY,,All Other,129118
2022/06/20 00:00:00+00,0305,0305,1800 TEALL AV,ROBBERY,Yes,Motor Vehicle,129119
2022/06/20 00:00:00+00,0750,0750,200 ERICKSON ST,AGGRAVATED ASSAULT,Yes,,129120
2022/06/20 00:00:00+00,0000,1200,200 LAFAYETTE RD,LARCENY,,All Other,129121
2022/06/20 00:00:00+00,2100,2103,200 S  WEST ST,AGGRAVATED ASSAULT,Yes,Pocket Picking,129122
2022/06/20 00:00:00+00,2134,2134,2000 LODI ST,MURDER,Yes,,129123
2022/06/20 00:00:00+00,1557,1557,2400 E  ERIE BLVD,LARCENY,,All Other,129124
2022/06/20 00:00:00+00,1638,1638,2500 ERIE BLVD E,LARCENY,Yes,Shoplifting,129125
2022/06/20 00:00:00+00,1113,1113,300 IRVING AV,LARCENY,,All Other,129126
2022/06/20 00:00:00+00,2054,2054,400 BEATTIE ST,LARCENY,,Of MV Parts/Accessories,129127
2022/06/20 00:00:00+00,1550,1613,400 GIFFORD ST,AGGRAVATED ASSAULT,Yes,,129128
2022/06/20 00:00:00+00,1200,1300,400 N  SALINA ST,AGGRAVATED ASSAULT,Yes,,129129
2022/06/20 00:00:00+00,1830,1830,400 W  BEARD AV,AGGRAVATED ASSAULT,,,129130
2022/06/20 00:00:00+00,0205,0205,500 CATHERINE ST,LARCENY,,From Building,129131
2022/06/20 00:00:00+00,0140,0140,500 CATHERINE ST,ROBBERY,,All Other,129132
2022/06/20 00:00:00+00,2150,2150,600 VALLEY DR,MV THEFT,,Motor Vehicle,129133
2022/06/20 00:00:00+00,1500,1000,800 ERIE BLVD W,LARCENY,,From Motor Vehicle,129134
2022/06/19 00:00:00+00,1936,1936,100 BRYANT,LARCENY,Yes,Shoplifting,129135
2022/06/19 00:00:00+00,2250,2250,100 HOOD AV,MV THEFT,,,129136
2022/06/19 00:00:00+00,1730,2015,100 NEWBURY HOLLOW LN,LARCENY,,From Motor Vehicle,129137
2022/06/19 00:00:00+00,2350,0001,1200 LEMOYNE AV,AGGRAVATED ASSAULT,,,129138
2022/06/19 00:00:00+00,1200,1200,1700 W  GENESEE ST,LARCENY,,All Other,129139
2022/06/19 00:00:00+00,1602,1602,200 HARTSON ST,AGGRAVATED ASSAULT,,,129140
2022/06/19 00:00:00+00,0350,0350,200 W  FAYETTE ST,AGGRAVATED ASSAULT,,,129141
2022/06/19 00:00:00+00,2300,2301,2000 MIDLAND AV,AGGRAVATED ASSAULT,Yes,All Other,129142
2022/06/19 00:00:00+00,1917,1917,2000 VALLEY DR,AGGRAVATED ASSAULT,,,129143
2022/06/19 00:00:00+00,1600,1942,3300 BURNET AV,BURGLARY,,From Building,129144
2022/06/19 00:00:00+00,1516,1516,4100 S  SALINA ST,LARCENY,,All Other,129145
2022/06/19 00:00:00+00,1612,1612,4100 S  SALINA ST,LARCENY,,Shoplifting,129146
2022/06/19 00:00:00+00,1220,1322,500 WOLF ST,LARCENY,Yes,,129147
2022/06/19 00:00:00+00,0715,0855,700 N  CLINTON ST,LARCENY,,Of Bicycle,129148
2022/06/19 00:00:00+00,2339,2339,700 W  COLVIN ST,AGGRAVATED ASSAULT,,,129149
2022/06/19 00:00:00+00,2150,2210,800 UNIVERSITY AV,AGGRAVATED ASSAULT,,,129150
2022/06/19 00:00:00+00,0208,0208,800 VINE ST,LARCENY,,All Other,129151
2022/06/18 00:00:00+00,0530,0530,100 SEYMOUR ST,AGGRAVATED ASSAULT,,,129152
2022/06/18 00:00:00+00,2245,2245,1000 W  GENESEE ST,BURGLARY,,All Other,129153
2022/06/18 00:00:00+00,0530,2200,200 W  WILLOW ST,MV THEFT,,,129154
2022/06/18 00:00:00+00,1617,1617,2700 MIDLAND AV,AGGRAVATED ASSAULT,Yes,,129155
2022/06/18 00:00:00+00,0949,0949,300 BAKER AV,AGGRAVATED ASSAULT,Yes,,129156
2022/06/18 00:00:00+00,1340,1340,300 COOLIDGE AV,LARCENY,,All Other,129157
2022/06/18 00:00:00+00,2303,2303,400 GRANT BLVD,ROBBERY,,Pocket Picking,129158
2022/06/18 00:00:00+00,1300,1300,500 ULSTER ST,LARCENY,,All Other,129159
2022/06/18 00:00:00+00,0418,0418,700 E  ADAMS ST,AGGRAVATED ASSAULT,,,129160
